nohup: ignoring input
Command Line Args: Namespace(config_file='configs/PascalVOC-detection/split1/faster_rcnn_R_101_FPN_ETF_distill1_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
Logging modification for finetuning
[11/15 16:34:29 detectron2]: Rank of current process: 0. World size: 2
[11/15 16:34:29 detectron2]: Command line arguments: Namespace(config_file='configs/PascalVOC-detection/split1/faster_rcnn_R_101_FPN_ETF_distill1_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
[11/15 16:34:29 detectron2]: Contents of args.config_file=configs/PascalVOC-detection/split1/faster_rcnn_R_101_FPN_ETF_distill1_10shot.yaml:
_BASE_: "faster_rcnn_R_101_FPN_ETF_pre1_10shot.yaml"


MODEL:
  META_ARCHITECTURE: "ContrastiveGeneralizedRCNN"  # 使用我们新定义的对比学习架构
  TEACHER_WEIGHT: "checkpoints/voc/prior/ETFRes_pre1_10shot_lr20_adj7.0_rfs1.0_t1/model_final.pth"
  
  BACKBONE:
    FREEZE_AT: 3
  PROPOSAL_GENERATOR:
    FREEZE: True
  ROI_HEADS:
    NAME: "DistillMarginROIHeads"
  USE_CONTRASTIVE: True  # 启用对比学习
  CONTRASTIVE_WEIGHT: 0.001  # 对比损失的权重
  IS_DISTILL: True
LOSS:
  ADJUST_STAGE: 'distill'
SOLVER:
  BASE_LR: 0.01
# Using 0.04 is slightly better than 0.02
OUTPUT_DIR: "checkpoints/voc/distill/contrastive/"
TRAIN:
  CACHE_UPDATE_INTERVAL: 1000



[11/15 16:34:29 detectron2]: Full config saved to /root/FSOD/checkpoints/voc/distill/ETFRes_distill1_10shot_lr10_/config.yaml
preset seed 0
[11/15 16:34:30 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
[11/15 16:34:30 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
froze proposal generator parameters
Logging names for 5 novel classes:  ['bird', 'bus', 'cow', 'motorbike', 'sofa']
[11/15 16:34:32 d2.data.build]: Removed 1920 images with no usable annotations. 14681 images left.
[11/15 16:34:32 d2.data.build]: Distribution of instances among all 20 categories:
|  category  | #instances   |  category   | #instances   |  category   | #instances   |
|:----------:|:-------------|:-----------:|:-------------|:-----------:|:-------------|
| aeroplane  | 1285         |   bicycle   | 1208         |    boat     | 1397         |
|   bottle   | 2116         |     car     | 4008         |     cat     | 1616         |
|   chair    | 4338         | diningtable | 1057         |     dog     | 2079         |
|   horse    | 1156         |   person    | 15576        | pottedplant | 1724         |
|   sheep    | 1347         |    train    | 984          |  tvmonitor  | 1193         |
|    bird    | 10           |     bus     | 10           |     cow     | 10           |
| motorbike  | 10           |    sofa     | 10           |             |              |
|   total    | 41134        |             |              |             |              |
[11/15 16:34:32 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/15 16:34:32 d2.data.build]: Using training sampler RepeatFactorTrainingSampler
[11/15 16:34:33 d2.data.common]: Serializing 14681 elements to byte tensors and concatenating them all ...
[11/15 16:34:33 d2.data.common]: Serialized dataset takes 6.67 MiB
WARNING [11/15 16:34:33 d2.solver.build]: SOLVER.STEPS contains values larger than SOLVER.MAX_ITER. These values will be ignored.
[11/15 16:34:33 fvcore.common.checkpoint]: [Checkpointer] Loading from checkpoints/voc/prior/ETFRes_pre1_10shot_lr20_adj7.0_rfs1.0_t1/model_clean_student.pth ...
Logging modification for finetuning
preset seed 0
froze proposal generator parameters
Logging names for 5 novel classes:  ['bird', 'bus', 'cow', 'motorbike', 'sofa']
WARNING [11/15 16:34:33 fvcore.common.checkpoint]: Some model parameters or buffers are not found in the checkpoint:
roi_heads.student_box_head.fc1.{bias, weight}
roi_heads.student_box_head.fc2.{bias, weight}
roi_heads.student_box_predictor.bbox_pred.{bias, weight}
roi_heads.student_box_predictor.cls_score.weight
roi_heads.student_box_predictor.mapping.weight
[11/15 16:34:33 d2.engine.train_loop]: Starting training from iteration 1
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[11/15 16:35:08 d2.utils.events]:  eta: 2:59:53  iter: 19  total_loss: 2.846  loss_cls: 1.059  loss_box_reg: 0.3567  loss_rpn_cls: 0.01109  loss_rpn_loc: 0.01955  contrastive_loss: 1.547  time: 0.7408  data_time: 0.3810  lr: 0.0009091  max_mem: 12879M
[11/15 19:44:56 d2.utils.events]:  eta: 0:21:48  iter: 13299  total_loss: 0.1762  loss_cls: 0.03754  loss_box_reg: 0.1118  loss_rpn_cls: 0.003862  loss_rpn_loc: 0.01418  contrastive_loss: 0.007491  time: 0.7831  data_time: 0.0384  lr: 0.001  max_mem: 13239M
[11/15 19:45:12 d2.utils.events]:  eta: 0:21:32  iter: 13319  total_loss: 0.205  loss_cls: 0.04441  loss_box_reg: 0.1355  loss_rpn_cls: 0.004272  loss_rpn_loc: 0.01458  contrastive_loss: 0.007251  time: 0.7831  data_time: 0.0363  lr: 0.001  max_mem: 13239M
[11/15 19:45:28 d2.utils.events]:  eta: 0:21:17  iter: 13339  total_loss: 0.1771  loss_cls: 0.03959  loss_box_reg: 0.1153  loss_rpn_cls: 0.004714  loss_rpn_loc: 0.01833  contrastive_loss: 0.00769  time: 0.7831  data_time: 0.0367  lr: 0.001  max_mem: 13239M
[11/15 19:45:43 d2.utils.events]:  eta: 0:21:01  iter: 13359  total_loss: 0.1824  loss_cls: 0.03692  loss_box_reg: 0.1127  loss_rpn_cls: 0.003818  loss_rpn_loc: 0.01503  contrastive_loss: 0.007969  time: 0.7831  data_time: 0.0416  lr: 0.001  max_mem: 13239M
[11/15 19:45:59 d2.utils.events]:  eta: 0:20:44  iter: 13379  total_loss: 0.1831  loss_cls: 0.03712  loss_box_reg: 0.1184  loss_rpn_cls: 0.003183  loss_rpn_loc: 0.01353  contrastive_loss: 0.007518  time: 0.7831  data_time: 0.0392  lr: 0.001  max_mem: 13239M
[11/15 19:46:14 d2.utils.events]:  eta: 0:20:31  iter: 13399  total_loss: 0.1702  loss_cls: 0.03572  loss_box_reg: 0.1107  loss_rpn_cls: 0.0032  loss_rpn_loc: 0.01203  contrastive_loss: 0.008093  time: 0.7831  data_time: 0.0409  lr: 0.001  max_mem: 13239M
[11/15 19:46:30 d2.utils.events]:  eta: 0:20:15  iter: 13419  total_loss: 0.1759  loss_cls: 0.03557  loss_box_reg: 0.1149  loss_rpn_cls: 0.002814  loss_rpn_loc: 0.01326  contrastive_loss: 0.006757  time: 0.7831  data_time: 0.0375  lr: 0.001  max_mem: 13239M
[11/15 19:46:45 d2.utils.events]:  eta: 0:20:00  iter: 13439  total_loss: 0.1904  loss_cls: 0.03973  loss_box_reg: 0.1205  loss_rpn_cls: 0.004954  loss_rpn_loc: 0.01424  contrastive_loss: 0.008073  time: 0.7830  data_time: 0.0400  lr: 0.001  max_mem: 13239M
[11/15 19:47:00 d2.utils.events]:  eta: 0:19:43  iter: 13459  total_loss: 0.166  loss_cls: 0.03449  loss_box_reg: 0.109  loss_rpn_cls: 0.003101  loss_rpn_loc: 0.01346  contrastive_loss: 0.007105  time: 0.7830  data_time: 0.0390  lr: 0.001  max_mem: 13239M
[11/15 19:47:16 d2.utils.events]:  eta: 0:19:28  iter: 13479  total_loss: 0.1887  loss_cls: 0.03969  loss_box_reg: 0.1191  loss_rpn_cls: 0.004032  loss_rpn_loc: 0.0162  contrastive_loss: 0.007206  time: 0.7830  data_time: 0.0457  lr: 0.001  max_mem: 13239M
[11/15 19:47:31 d2.utils.events]:  eta: 0:19:12  iter: 13499  total_loss: 0.1826  loss_cls: 0.03593  loss_box_reg: 0.1107  loss_rpn_cls: 0.003547  loss_rpn_loc: 0.01294  contrastive_loss: 0.007004  time: 0.7830  data_time: 0.0412  lr: 0.001  max_mem: 13239M
[11/15 19:47:46 d2.utils.events]:  eta: 0:18:58  iter: 13519  total_loss: 0.1772  loss_cls: 0.03836  loss_box_reg: 0.1148  loss_rpn_cls: 0.003388  loss_rpn_loc: 0.01226  contrastive_loss: 0.007174  time: 0.7829  data_time: 0.0401  lr: 0.001  max_mem: 13239M
[11/15 19:48:02 d2.utils.events]:  eta: 0:18:43  iter: 13539  total_loss: 0.1707  loss_cls: 0.03715  loss_box_reg: 0.1077  loss_rpn_cls: 0.0032  loss_rpn_loc: 0.01191  contrastive_loss: 0.006442  time: 0.7829  data_time: 0.0417  lr: 0.001  max_mem: 13239M
[11/15 19:48:17 d2.utils.events]:  eta: 0:18:28  iter: 13559  total_loss: 0.1818  loss_cls: 0.04001  loss_box_reg: 0.1233  loss_rpn_cls: 0.003688  loss_rpn_loc: 0.01272  contrastive_loss: 0.007121  time: 0.7829  data_time: 0.0396  lr: 0.001  max_mem: 13239M
[11/15 19:48:33 d2.utils.events]:  eta: 0:18:12  iter: 13579  total_loss: 0.2031  loss_cls: 0.04236  loss_box_reg: 0.1279  loss_rpn_cls: 0.003898  loss_rpn_loc: 0.01477  contrastive_loss: 0.005967  time: 0.7829  data_time: 0.0418  lr: 0.001  max_mem: 13239M
[11/15 19:48:48 d2.utils.events]:  eta: 0:17:58  iter: 13599  total_loss: 0.2018  loss_cls: 0.04132  loss_box_reg: 0.1263  loss_rpn_cls: 0.004063  loss_rpn_loc: 0.01649  contrastive_loss: 0.006352  time: 0.7829  data_time: 0.0431  lr: 0.001  max_mem: 13239M
[11/15 19:49:05 d2.utils.events]:  eta: 0:17:44  iter: 13619  total_loss: 0.1687  loss_cls: 0.03537  loss_box_reg: 0.1077  loss_rpn_cls: 0.003038  loss_rpn_loc: 0.0137  contrastive_loss: 0.006427  time: 0.7830  data_time: 0.0395  lr: 0.001  max_mem: 13239M
[11/15 19:49:21 d2.utils.events]:  eta: 0:17:28  iter: 13639  total_loss: 0.1719  loss_cls: 0.04104  loss_box_reg: 0.1127  loss_rpn_cls: 0.003017  loss_rpn_loc: 0.01306  contrastive_loss: 0.006775  time: 0.7830  data_time: 0.0367  lr: 0.001  max_mem: 13239M
[11/15 19:49:36 d2.utils.events]:  eta: 0:17:13  iter: 13659  total_loss: 0.1773  loss_cls: 0.03758  loss_box_reg: 0.1167  loss_rpn_cls: 0.003422  loss_rpn_loc: 0.01347  contrastive_loss: 0.00657  time: 0.7830  data_time: 0.0383  lr: 0.001  max_mem: 13239M
[11/15 19:49:52 d2.utils.events]:  eta: 0:16:59  iter: 13679  total_loss: 0.1694  loss_cls: 0.03637  loss_box_reg: 0.1097  loss_rpn_cls: 0.003413  loss_rpn_loc: 0.01417  contrastive_loss: 0.005973  time: 0.7830  data_time: 0.0415  lr: 0.001  max_mem: 13239M
[11/15 19:50:09 d2.utils.events]:  eta: 0:16:44  iter: 13699  total_loss: 0.1717  loss_cls: 0.03611  loss_box_reg: 0.1172  loss_rpn_cls: 0.002956  loss_rpn_loc: 0.01086  contrastive_loss: 0.006021  time: 0.7830  data_time: 0.0423  lr: 0.001  max_mem: 13239M
[11/15 19:50:24 d2.utils.events]:  eta: 0:16:29  iter: 13719  total_loss: 0.1915  loss_cls: 0.03751  loss_box_reg: 0.1229  loss_rpn_cls: 0.005375  loss_rpn_loc: 0.01669  contrastive_loss: 0.005952  time: 0.7830  data_time: 0.0435  lr: 0.001  max_mem: 13239M
[11/15 19:50:39 d2.utils.events]:  eta: 0:16:13  iter: 13739  total_loss: 0.1671  loss_cls: 0.03588  loss_box_reg: 0.1099  loss_rpn_cls: 0.003937  loss_rpn_loc: 0.01249  contrastive_loss: 0.00516  time: 0.7830  data_time: 0.0400  lr: 0.001  max_mem: 13239M
[11/15 19:50:54 d2.utils.events]:  eta: 0:15:56  iter: 13759  total_loss: 0.1798  loss_cls: 0.03749  loss_box_reg: 0.1149  loss_rpn_cls: 0.004836  loss_rpn_loc: 0.01917  contrastive_loss: 0.006252  time: 0.7829  data_time: 0.0390  lr: 0.001  max_mem: 13239M
[11/15 19:51:10 d2.utils.events]:  eta: 0:15:41  iter: 13779  total_loss: 0.1703  loss_cls: 0.03732  loss_box_reg: 0.1148  loss_rpn_cls: 0.003074  loss_rpn_loc: 0.01353  contrastive_loss: 0.005905  time: 0.7830  data_time: 0.0405  lr: 0.001  max_mem: 13239M
[11/15 19:51:26 d2.utils.events]:  eta: 0:15:25  iter: 13799  total_loss: 0.1654  loss_cls: 0.03531  loss_box_reg: 0.106  loss_rpn_cls: 0.00401  loss_rpn_loc: 0.01434  contrastive_loss: 0.005529  time: 0.7830  data_time: 0.0411  lr: 0.001  max_mem: 13239M
[11/15 19:51:41 d2.utils.events]:  eta: 0:15:09  iter: 13819  total_loss: 0.2049  loss_cls: 0.04557  loss_box_reg: 0.1314  loss_rpn_cls: 0.004418  loss_rpn_loc: 0.01661  contrastive_loss: 0.005358  time: 0.7829  data_time: 0.0388  lr: 0.001  max_mem: 13239M
[11/15 19:51:56 d2.utils.events]:  eta: 0:14:54  iter: 13839  total_loss: 0.1723  loss_cls: 0.0348  loss_box_reg: 0.1063  loss_rpn_cls: 0.003477  loss_rpn_loc: 0.01638  contrastive_loss: 0.005971  time: 0.7829  data_time: 0.0424  lr: 0.001  max_mem: 13239M
[11/15 19:52:12 d2.utils.events]:  eta: 0:14:39  iter: 13859  total_loss: 0.1908  loss_cls: 0.04201  loss_box_reg: 0.1219  loss_rpn_cls: 0.003263  loss_rpn_loc: 0.01371  contrastive_loss: 0.00588  time: 0.7829  data_time: 0.0439  lr: 0.001  max_mem: 13239M
[11/15 19:52:27 d2.utils.events]:  eta: 0:14:23  iter: 13879  total_loss: 0.1848  loss_cls: 0.04048  loss_box_reg: 0.1217  loss_rpn_cls: 0.00406  loss_rpn_loc: 0.01485  contrastive_loss: 0.00565  time: 0.7829  data_time: 0.0410  lr: 0.001  max_mem: 13239M
[11/15 19:52:43 d2.utils.events]:  eta: 0:14:08  iter: 13899  total_loss: 0.1964  loss_cls: 0.04098  loss_box_reg: 0.1221  loss_rpn_cls: 0.003684  loss_rpn_loc: 0.01544  contrastive_loss: 0.005343  time: 0.7829  data_time: 0.0382  lr: 0.001  max_mem: 13239M
[11/15 19:52:58 d2.utils.events]:  eta: 0:13:52  iter: 13919  total_loss: 0.165  loss_cls: 0.03567  loss_box_reg: 0.1076  loss_rpn_cls: 0.003363  loss_rpn_loc: 0.01336  contrastive_loss: 0.006059  time: 0.7828  data_time: 0.0386  lr: 0.001  max_mem: 13239M
[11/15 19:53:14 d2.utils.events]:  eta: 0:13:37  iter: 13939  total_loss: 0.1555  loss_cls: 0.03405  loss_box_reg: 0.101  loss_rpn_cls: 0.003568  loss_rpn_loc: 0.01368  contrastive_loss: 0.005519  time: 0.7828  data_time: 0.0456  lr: 0.001  max_mem: 13239M
[11/15 19:53:30 d2.utils.events]:  eta: 0:13:22  iter: 13959  total_loss: 0.189  loss_cls: 0.04027  loss_box_reg: 0.1229  loss_rpn_cls: 0.004467  loss_rpn_loc: 0.0161  contrastive_loss: 0.005456  time: 0.7828  data_time: 0.0400  lr: 0.001  max_mem: 13239M
[11/15 19:53:46 d2.utils.events]:  eta: 0:13:07  iter: 13979  total_loss: 0.171  loss_cls: 0.03882  loss_box_reg: 0.1088  loss_rpn_cls: 0.00335  loss_rpn_loc: 0.01469  contrastive_loss: 0.005247  time: 0.7829  data_time: 0.0402  lr: 0.001  max_mem: 13239M
[11/15 19:54:02 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in inference: [ResizeShortestEdge(short_edge_length=(800, 800), max_size=1333, sample_style='choice')]
[11/15 19:54:02 d2.data.common]: Serializing 4952 elements to byte tensors and concatenating them all ...
[11/15 19:54:02 d2.data.common]: Serialized dataset takes 2.22 MiB
[11/15 19:54:02 fsdet.evaluation.evaluator]: Start inference on 2476 images
[11/15 19:54:12 fsdet.evaluation.evaluator]: Inference done 50/2476. 0.0475 s / img. ETA=0:01:55
[11/15 19:54:14 fsdet.evaluation.evaluator]: Inference done 100/2476. 0.0475 s / img. ETA=0:01:52
[11/15 19:54:17 fsdet.evaluation.evaluator]: Inference done 150/2476. 0.0476 s / img. ETA=0:01:50
[11/15 19:54:19 fsdet.evaluation.evaluator]: Inference done 200/2476. 0.0478 s / img. ETA=0:01:48
[11/15 19:54:21 fsdet.evaluation.evaluator]: Inference done 250/2476. 0.0479 s / img. ETA=0:01:46
[11/15 19:54:24 fsdet.evaluation.evaluator]: Inference done 300/2476. 0.0478 s / img. ETA=0:01:43
[11/15 19:54:26 fsdet.evaluation.evaluator]: Inference done 350/2476. 0.0478 s / img. ETA=0:01:41
[11/15 19:54:29 fsdet.evaluation.evaluator]: Inference done 400/2476. 0.0479 s / img. ETA=0:01:39
[11/15 19:54:31 fsdet.evaluation.evaluator]: Inference done 450/2476. 0.0480 s / img. ETA=0:01:37
[11/15 19:54:33 fsdet.evaluation.evaluator]: Inference done 500/2476. 0.0480 s / img. ETA=0:01:34
[11/15 19:54:36 fsdet.evaluation.evaluator]: Inference done 550/2476. 0.0480 s / img. ETA=0:01:32
[11/15 19:54:38 fsdet.evaluation.evaluator]: Inference done 600/2476. 0.0479 s / img. ETA=0:01:29
[11/15 19:54:41 fsdet.evaluation.evaluator]: Inference done 650/2476. 0.0479 s / img. ETA=0:01:27
[11/15 19:54:43 fsdet.evaluation.evaluator]: Inference done 700/2476. 0.0479 s / img. ETA=0:01:25
[11/15 19:54:45 fsdet.evaluation.evaluator]: Inference done 750/2476. 0.0480 s / img. ETA=0:01:22
[11/15 19:54:48 fsdet.evaluation.evaluator]: Inference done 800/2476. 0.0479 s / img. ETA=0:01:20
[11/15 19:54:50 fsdet.evaluation.evaluator]: Inference done 850/2476. 0.0479 s / img. ETA=0:01:17
[11/15 19:54:53 fsdet.evaluation.evaluator]: Inference done 900/2476. 0.0479 s / img. ETA=0:01:15
[11/15 19:54:55 fsdet.evaluation.evaluator]: Inference done 950/2476. 0.0479 s / img. ETA=0:01:13
[11/15 19:54:57 fsdet.evaluation.evaluator]: Inference done 1000/2476. 0.0480 s / img. ETA=0:01:10
[11/15 19:55:00 fsdet.evaluation.evaluator]: Inference done 1050/2476. 0.0480 s / img. ETA=0:01:08
[11/15 19:55:02 fsdet.evaluation.evaluator]: Inference done 1100/2476. 0.0480 s / img. ETA=0:01:06
[11/15 19:55:05 fsdet.evaluation.evaluator]: Inference done 1150/2476. 0.0480 s / img. ETA=0:01:03
[11/15 19:55:07 fsdet.evaluation.evaluator]: Inference done 1200/2476. 0.0480 s / img. ETA=0:01:01
[11/15 19:55:10 fsdet.evaluation.evaluator]: Inference done 1250/2476. 0.0481 s / img. ETA=0:00:58
[11/15 19:55:12 fsdet.evaluation.evaluator]: Inference done 1300/2476. 0.0481 s / img. ETA=0:00:56
[11/15 19:55:14 fsdet.evaluation.evaluator]: Inference done 1350/2476. 0.0481 s / img. ETA=0:00:54
[11/15 19:55:17 fsdet.evaluation.evaluator]: Inference done 1400/2476. 0.0481 s / img. ETA=0:00:51
[11/15 19:55:19 fsdet.evaluation.evaluator]: Inference done 1450/2476. 0.0481 s / img. ETA=0:00:49
[11/15 19:55:22 fsdet.evaluation.evaluator]: Inference done 1500/2476. 0.0481 s / img. ETA=0:00:46
[11/15 19:55:24 fsdet.evaluation.evaluator]: Inference done 1550/2476. 0.0481 s / img. ETA=0:00:44
[11/15 19:55:26 fsdet.evaluation.evaluator]: Inference done 1600/2476. 0.0481 s / img. ETA=0:00:42
[11/15 19:55:29 fsdet.evaluation.evaluator]: Inference done 1650/2476. 0.0481 s / img. ETA=0:00:39
[11/15 19:55:31 fsdet.evaluation.evaluator]: Inference done 1700/2476. 0.0481 s / img. ETA=0:00:37
[11/15 19:55:34 fsdet.evaluation.evaluator]: Inference done 1750/2476. 0.0481 s / img. ETA=0:00:34
[11/15 19:55:36 fsdet.evaluation.evaluator]: Inference done 1800/2476. 0.0481 s / img. ETA=0:00:32
[11/15 19:55:38 fsdet.evaluation.evaluator]: Inference done 1850/2476. 0.0481 s / img. ETA=0:00:30
[11/15 19:55:41 fsdet.evaluation.evaluator]: Inference done 1900/2476. 0.0481 s / img. ETA=0:00:27
[11/15 19:55:43 fsdet.evaluation.evaluator]: Inference done 1950/2476. 0.0481 s / img. ETA=0:00:25
[11/15 19:55:46 fsdet.evaluation.evaluator]: Inference done 2000/2476. 0.0481 s / img. ETA=0:00:22
[11/15 19:55:48 fsdet.evaluation.evaluator]: Inference done 2050/2476. 0.0481 s / img. ETA=0:00:20
[11/15 19:55:50 fsdet.evaluation.evaluator]: Inference done 2100/2476. 0.0481 s / img. ETA=0:00:18
[11/15 19:55:53 fsdet.evaluation.evaluator]: Inference done 2150/2476. 0.0481 s / img. ETA=0:00:15
[11/15 19:55:55 fsdet.evaluation.evaluator]: Inference done 2200/2476. 0.0481 s / img. ETA=0:00:13
[11/15 19:55:58 fsdet.evaluation.evaluator]: Inference done 2250/2476. 0.0481 s / img. ETA=0:00:10
[11/15 19:56:00 fsdet.evaluation.evaluator]: Inference done 2300/2476. 0.0481 s / img. ETA=0:00:08
[11/15 19:56:02 fsdet.evaluation.evaluator]: Inference done 2350/2476. 0.0481 s / img. ETA=0:00:06
[11/15 19:56:05 fsdet.evaluation.evaluator]: Inference done 2400/2476. 0.0481 s / img. ETA=0:00:03
[11/15 19:56:07 fsdet.evaluation.evaluator]: Inference done 2450/2476. 0.0481 s / img. ETA=0:00:01
[11/15 19:56:09 fsdet.evaluation.evaluator]: Total inference time: 0:01:59 (0.048159 s / img per device, on 2 devices)
[11/15 19:56:09 fsdet.evaluation.evaluator]: Total inference pure compute time: 0:01:53 (0.045997 s / img per device, on 2 devices)
[11/15 19:56:15 fsdet.evaluation.pascal_voc_evaluation]: Evaluating voc_2007_test_all1 using 2007 metric. Note that results do not use the official Matlab API.
[11/15 19:56:37 fsdet.evaluation.pascal_voc_evaluation]: Evaluate per-class mAP50:
|  aeroplane  |  bicycle  |  boat  |  bottle  |  car   |  cat   |  chair  |  diningtable  |  dog   |  horse  |  person  |  pottedplant  |  sheep  |  train  |  tvmonitor  |  bird  |  bus   |  cow   |  motorbike  |  sofa  |
|:-----------:|:---------:|:------:|:--------:|:------:|:------:|:-------:|:-------------:|:------:|:-------:|:--------:|:-------------:|:-------:|:-------:|:-----------:|:------:|:------:|:------:|:-----------:|:------:|
|   87.496    |  86.800   | 68.816 |  73.176  | 86.811 | 86.215 | 64.543  |    76.795     | 81.449 | 84.985  |  86.152  |    57.432     | 80.964  | 84.162  |   80.923    | 37.744 | 71.060 | 53.336 |   62.815    | 48.492 |
[11/15 19:56:37 fsdet.evaluation.pascal_voc_evaluation]: Evaluate overall bbox:
|   AP   |  AP50  |  AP75  |  bAP   |  bAP50  |  bAP75  |  nAP   |  nAP50  |  nAP75  |
|:------:|:------:|:------:|:------:|:-------:|:-------:|:------:|:-------:|:-------:|
| 46.062 | 73.008 | 49.452 | 51.018 | 79.114  | 55.795  | 31.195 | 54.689  | 30.424  |
[11/15 19:56:37 fsdet.engine.defaults]: Evaluation results for voc_2007_test_all1 in csv format:
[11/15 19:56:37 fsdet.evaluation.testing]: copypaste: Task: bbox
[11/15 19:56:37 fsdet.evaluation.testing]: copypaste: AP,AP50,AP75,bAP,bAP50,bAP75,nAP,nAP50,nAP75
[11/15 19:56:37 fsdet.evaluation.testing]: copypaste: 46.0625,73.0082,49.4524,51.0184,79.1145,55.7951,31.1945,54.6893,30.4245
[11/15 19:56:37 d2.utils.events]:  eta: 0:12:52  iter: 13999  total_loss: 0.1604  loss_cls: 0.03528  loss_box_reg: 0.1054  loss_rpn_cls: 0.003479  loss_rpn_loc: 0.01383  contrastive_loss: 0.004898  time: 0.7829  data_time: 0.0406  lr: 0.001  max_mem: 13239M
[11/15 19:56:53 d2.utils.events]:  eta: 0:12:36  iter: 14019  total_loss: 0.2159  loss_cls: 0.03654  loss_box_reg: 0.1151  loss_rpn_cls: 0.003287  loss_rpn_loc: 0.01217  contrastive_loss: 0.0601  time: 0.7829  data_time: 0.0400  lr: 0.001  max_mem: 13239M
[11/15 19:57:09 d2.utils.events]:  eta: 0:12:21  iter: 14039  total_loss: 0.2051  loss_cls: 0.03542  loss_box_reg: 0.1103  loss_rpn_cls: 0.004485  loss_rpn_loc: 0.01371  contrastive_loss: 0.03727  time: 0.7829  data_time: 0.0438  lr: 0.001  max_mem: 13239M
[11/15 19:57:25 d2.utils.events]:  eta: 0:12:05  iter: 14059  total_loss: 0.2099  loss_cls: 0.03647  loss_box_reg: 0.1133  loss_rpn_cls: 0.003567  loss_rpn_loc: 0.01407  contrastive_loss: 0.02982  time: 0.7829  data_time: 0.0420  lr: 0.001  max_mem: 13239M
[11/15 19:57:41 d2.utils.events]:  eta: 0:11:50  iter: 14079  total_loss: 0.1852  loss_cls: 0.03523  loss_box_reg: 0.1112  loss_rpn_cls: 0.003475  loss_rpn_loc: 0.0137  contrastive_loss: 0.02428  time: 0.7830  data_time: 0.0432  lr: 0.001  max_mem: 13239M
[11/15 19:57:57 d2.utils.events]:  eta: 0:11:35  iter: 14099  total_loss: 0.1777  loss_cls: 0.03453  loss_box_reg: 0.11  loss_rpn_cls: 0.003649  loss_rpn_loc: 0.01604  contrastive_loss: 0.01734  time: 0.7830  data_time: 0.0439  lr: 0.001  max_mem: 13239M
[11/15 19:58:13 d2.utils.events]:  eta: 0:11:20  iter: 14119  total_loss: 0.1624  loss_cls: 0.03442  loss_box_reg: 0.1023  loss_rpn_cls: 0.002487  loss_rpn_loc: 0.01227  contrastive_loss: 0.01377  time: 0.7830  data_time: 0.0421  lr: 0.001  max_mem: 13239M
[11/15 19:58:29 d2.utils.events]:  eta: 0:11:05  iter: 14139  total_loss: 0.2053  loss_cls: 0.04445  loss_box_reg: 0.1275  loss_rpn_cls: 0.004329  loss_rpn_loc: 0.01568  contrastive_loss: 0.01193  time: 0.7830  data_time: 0.0398  lr: 0.001  max_mem: 13239M
[11/15 19:58:45 d2.utils.events]:  eta: 0:10:49  iter: 14159  total_loss: 0.2024  loss_cls: 0.04104  loss_box_reg: 0.1267  loss_rpn_cls: 0.003115  loss_rpn_loc: 0.01436  contrastive_loss: 0.01126  time: 0.7830  data_time: 0.0419  lr: 0.001  max_mem: 13239M
[11/15 19:59:01 d2.utils.events]:  eta: 0:10:34  iter: 14179  total_loss: 0.2091  loss_cls: 0.04322  loss_box_reg: 0.1337  loss_rpn_cls: 0.003552  loss_rpn_loc: 0.01749  contrastive_loss: 0.01094  time: 0.7831  data_time: 0.0393  lr: 0.001  max_mem: 13239M
[11/15 19:59:17 d2.utils.events]:  eta: 0:10:19  iter: 14199  total_loss: 0.184  loss_cls: 0.03982  loss_box_reg: 0.1152  loss_rpn_cls: 0.003564  loss_rpn_loc: 0.01322  contrastive_loss: 0.01108  time: 0.7831  data_time: 0.0435  lr: 0.001  max_mem: 13239M
