nohup: ignoring input
Command Line Args: Namespace(config_file='configs/PascalVOC-detection/split2/faster_rcnn_R_101_FPN_ETF_distill2_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
Logging modification for finetuning
[11/18 15:13:29 detectron2]: Rank of current process: 0. World size: 2
[11/18 15:13:29 detectron2]: Command line arguments: Namespace(config_file='configs/PascalVOC-detection/split2/faster_rcnn_R_101_FPN_ETF_distill2_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
[11/18 15:13:29 detectron2]: Contents of args.config_file=configs/PascalVOC-detection/split2/faster_rcnn_R_101_FPN_ETF_distill2_10shot.yaml:
_BASE_: "faster_rcnn_R_101_FPN_ETF_pre2_10shot.yaml"


MODEL:
  META_ARCHITECTURE: "ContrastiveGeneralizedRCNN"  # 使用我们新定义的对比学习架构
  TEACHER_WEIGHT: "/root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre2_10shot_lr20_adj1.0_rfs1.0_t1/model_final.pth"
  BACKBONE:
    FREEZE_AT: 3
  PROPOSAL_GENERATOR:
    FREEZE: True
  ROI_HEADS:
    NAME: "DistillMarginROIHeads"
  USE_CONTRASTIVE: True  # 启用对比学习
  CONTRASTIVE_WEIGHT: 0.001  # 对比损失的权重
  IS_DISTILL: True
LOSS:
  ADJUST_STAGE: 'distill'
SOLVER:
  BASE_LR: 0.01
# Using 0.04 is slightly better than 0.02
OUTPUT_DIR: "/root/autodl-tmp/checkpoints/voc/distill/t1"
TRAIN:
  CACHE_UPDATE_INTERVAL: 1000



[11/18 15:13:29 detectron2]: Full config saved to /root/autodl-tmp/ETFRes_distill2_10shot_lr10_t1/config.yaml
preset seed 0
/root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre2_10shot_lr20_adj1.0_rfs1.0_t1/model_clean_student.pth
[11/18 15:13:30 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
[11/18 15:13:30 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
froze proposal generator parameters
Frozen backbone bottom_up layers up to layer 3
Logging names for 5 novel classes:  ['aeroplane', 'bottle', 'cow', 'horse', 'sofa']
[11/18 15:13:31 d2.data.build]: Removed 1772 images with no usable annotations. 14829 images left.
[11/18 15:13:32 d2.data.build]: Distribution of instances among all 20 categories:
|  category  | #instances   |  category   | #instances   |  category   | #instances   |
|:----------:|:-------------|:-----------:|:-------------|:-----------:|:-------------|
|  bicycle   | 1208         |    bird     | 1820         |    boat     | 1397         |
|    bus     | 909          |     car     | 4008         |     cat     | 1616         |
|   chair    | 4338         | diningtable | 1057         |     dog     | 2079         |
| motorbike  | 1141         |   person    | 15576        | pottedplant | 1724         |
|   sheep    | 1347         |    train    | 984          |  tvmonitor  | 1193         |
| aeroplane  | 10           |   bottle    | 10           |     cow     | 10           |
|   horse    | 10           |    sofa     | 10           |             |              |
|   total    | 40447        |             |              |             |              |
[11/18 15:13:32 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/18 15:13:32 d2.data.build]: Using training sampler RepeatFactorTrainingSampler
[11/18 15:13:32 d2.data.common]: Serializing 14829 elements to byte tensors and concatenating them all ...
[11/18 15:13:32 d2.data.common]: Serialized dataset takes 6.68 MiB
[11/18 15:13:32 fvcore.common.checkpoint]: [Checkpointer] Loading from /root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre2_10shot_lr20_adj1.0_rfs1.0_t1/model_clean_student.pth ...
Logging modification for finetuning
preset seed 0
/root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre2_10shot_lr20_adj1.0_rfs1.0_t1/model_clean_student.pth
froze proposal generator parameters
Frozen backbone bottom_up layers up to layer 3
Logging names for 5 novel classes:  ['aeroplane', 'bottle', 'cow', 'horse', 'sofa']
[11/18 15:13:33 d2.engine.train_loop]: Starting training from iteration 1
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[11/18 15:14:07 d2.utils.events]:  eta: 4:06:39  iter: 19  total_loss: 1.813  loss_cls: 0.03206  loss_box_reg: 0.1238  loss_rpn_cls: 0.003377  loss_rpn_loc: 0.01382  contrastive_loss: 1.672  time: 0.7647  data_time: 0.4016  lr: 0.0009091  max_mem: 12989M
[11/18 18:54:41 d2.utils.events]:  eta: 0:42:43  iter: 16559  total_loss: 0.1405  loss_cls: 0.02472  loss_box_reg: 0.08256  loss_rpn_cls: 0.002379  loss_rpn_loc: 0.008934  contrastive_loss: 0.01833  time: 0.7573  data_time: 0.0225  lr: 0.0001  max_mem: 14438M
[11/18 18:54:56 d2.utils.events]:  eta: 0:42:28  iter: 16579  total_loss: 0.1596  loss_cls: 0.02589  loss_box_reg: 0.09115  loss_rpn_cls: 0.001988  loss_rpn_loc: 0.00944  contrastive_loss: 0.01831  time: 0.7573  data_time: 0.0255  lr: 0.0001  max_mem: 14438M
[11/18 18:55:12 d2.utils.events]:  eta: 0:42:15  iter: 16599  total_loss: 0.1589  loss_cls: 0.02568  loss_box_reg: 0.08978  loss_rpn_cls: 0.002679  loss_rpn_loc: 0.01577  contrastive_loss: 0.02073  time: 0.7573  data_time: 0.0253  lr: 0.0001  max_mem: 14438M
[11/18 18:55:27 d2.utils.events]:  eta: 0:42:01  iter: 16619  total_loss: 0.1436  loss_cls: 0.02374  loss_box_reg: 0.08328  loss_rpn_cls: 0.002205  loss_rpn_loc: 0.01088  contrastive_loss: 0.02409  time: 0.7573  data_time: 0.0274  lr: 0.0001  max_mem: 14438M
[11/18 18:55:42 d2.utils.events]:  eta: 0:41:46  iter: 16639  total_loss: 0.1465  loss_cls: 0.02501  loss_box_reg: 0.08549  loss_rpn_cls: 0.002034  loss_rpn_loc: 0.01165  contrastive_loss: 0.01804  time: 0.7573  data_time: 0.0227  lr: 0.0001  max_mem: 14438M
[11/18 18:55:57 d2.utils.events]:  eta: 0:41:31  iter: 16659  total_loss: 0.166  loss_cls: 0.0273  loss_box_reg: 0.09939  loss_rpn_cls: 0.002129  loss_rpn_loc: 0.01289  contrastive_loss: 0.02179  time: 0.7573  data_time: 0.0250  lr: 0.0001  max_mem: 14438M
[11/18 18:56:13 d2.utils.events]:  eta: 0:41:17  iter: 16679  total_loss: 0.1716  loss_cls: 0.0304  loss_box_reg: 0.1027  loss_rpn_cls: 0.001956  loss_rpn_loc: 0.01151  contrastive_loss: 0.02168  time: 0.7573  data_time: 0.0268  lr: 0.0001  max_mem: 14438M
[11/18 18:56:28 d2.utils.events]:  eta: 0:41:05  iter: 16699  total_loss: 0.127  loss_cls: 0.02143  loss_box_reg: 0.07506  loss_rpn_cls: 0.002129  loss_rpn_loc: 0.01141  contrastive_loss: 0.02022  time: 0.7573  data_time: 0.0247  lr: 0.0001  max_mem: 14438M
[11/18 18:56:43 d2.utils.events]:  eta: 0:40:53  iter: 16719  total_loss: 0.1428  loss_cls: 0.02462  loss_box_reg: 0.0861  loss_rpn_cls: 0.001863  loss_rpn_loc: 0.009637  contrastive_loss: 0.01756  time: 0.7574  data_time: 0.0246  lr: 0.0001  max_mem: 14438M
[11/18 18:56:58 d2.utils.events]:  eta: 0:40:38  iter: 16739  total_loss: 0.1416  loss_cls: 0.0252  loss_box_reg: 0.08058  loss_rpn_cls: 0.002778  loss_rpn_loc: 0.01123  contrastive_loss: 0.01764  time: 0.7574  data_time: 0.0239  lr: 0.0001  max_mem: 14438M
[11/18 18:57:14 d2.utils.events]:  eta: 0:40:25  iter: 16759  total_loss: 0.1575  loss_cls: 0.0285  loss_box_reg: 0.1007  loss_rpn_cls: 0.001526  loss_rpn_loc: 0.01336  contrastive_loss: 0.02305  time: 0.7574  data_time: 0.0261  lr: 0.0001  max_mem: 14438M
[11/18 18:57:30 d2.utils.events]:  eta: 0:40:09  iter: 16779  total_loss: 0.1639  loss_cls: 0.02716  loss_box_reg: 0.0987  loss_rpn_cls: 0.002684  loss_rpn_loc: 0.01448  contrastive_loss: 0.01854  time: 0.7575  data_time: 0.0265  lr: 0.0001  max_mem: 14438M
[11/18 18:57:45 d2.utils.events]:  eta: 0:39:56  iter: 16799  total_loss: 0.15  loss_cls: 0.02519  loss_box_reg: 0.08656  loss_rpn_cls: 0.002157  loss_rpn_loc: 0.01116  contrastive_loss: 0.02279  time: 0.7574  data_time: 0.0280  lr: 0.0001  max_mem: 14438M
[11/18 18:58:00 d2.utils.events]:  eta: 0:39:41  iter: 16819  total_loss: 0.1385  loss_cls: 0.02186  loss_box_reg: 0.07847  loss_rpn_cls: 0.001207  loss_rpn_loc: 0.01009  contrastive_loss: 0.02159  time: 0.7574  data_time: 0.0262  lr: 0.0001  max_mem: 14438M
[11/18 18:58:15 d2.utils.events]:  eta: 0:39:27  iter: 16839  total_loss: 0.148  loss_cls: 0.02259  loss_box_reg: 0.0848  loss_rpn_cls: 0.001661  loss_rpn_loc: 0.01242  contrastive_loss: 0.01749  time: 0.7574  data_time: 0.0232  lr: 0.0001  max_mem: 14438M
[11/18 18:58:31 d2.utils.events]:  eta: 0:39:14  iter: 16859  total_loss: 0.1324  loss_cls: 0.02204  loss_box_reg: 0.08455  loss_rpn_cls: 0.002262  loss_rpn_loc: 0.01255  contrastive_loss: 0.01613  time: 0.7574  data_time: 0.0285  lr: 0.0001  max_mem: 14438M
[11/18 18:58:46 d2.utils.events]:  eta: 0:38:58  iter: 16879  total_loss: 0.1448  loss_cls: 0.02473  loss_box_reg: 0.08921  loss_rpn_cls: 0.002166  loss_rpn_loc: 0.01007  contrastive_loss: 0.02137  time: 0.7574  data_time: 0.0228  lr: 0.0001  max_mem: 14438M
[11/18 18:59:01 d2.utils.events]:  eta: 0:38:42  iter: 16899  total_loss: 0.149  loss_cls: 0.02636  loss_box_reg: 0.09611  loss_rpn_cls: 0.001973  loss_rpn_loc: 0.01003  contrastive_loss: 0.01598  time: 0.7574  data_time: 0.0246  lr: 0.0001  max_mem: 14438M
[11/18 18:59:16 d2.utils.events]:  eta: 0:38:27  iter: 16919  total_loss: 0.1444  loss_cls: 0.02641  loss_box_reg: 0.0867  loss_rpn_cls: 0.001696  loss_rpn_loc: 0.0108  contrastive_loss: 0.01713  time: 0.7574  data_time: 0.0233  lr: 0.0001  max_mem: 14438M
[11/18 18:59:31 d2.utils.events]:  eta: 0:38:11  iter: 16939  total_loss: 0.1547  loss_cls: 0.02789  loss_box_reg: 0.09164  loss_rpn_cls: 0.002442  loss_rpn_loc: 0.01309  contrastive_loss: 0.01718  time: 0.7574  data_time: 0.0244  lr: 0.0001  max_mem: 14438M
[11/18 18:59:46 d2.utils.events]:  eta: 0:37:56  iter: 16959  total_loss: 0.1656  loss_cls: 0.02802  loss_box_reg: 0.1022  loss_rpn_cls: 0.002416  loss_rpn_loc: 0.01432  contrastive_loss: 0.02047  time: 0.7574  data_time: 0.0279  lr: 0.0001  max_mem: 14438M
[11/18 19:00:02 d2.utils.events]:  eta: 0:37:42  iter: 16979  total_loss: 0.1393  loss_cls: 0.02253  loss_box_reg: 0.08826  loss_rpn_cls: 0.00176  loss_rpn_loc: 0.01144  contrastive_loss: 0.01703  time: 0.7574  data_time: 0.0229  lr: 0.0001  max_mem: 14438M
[11/18 19:00:16 d2.utils.events]:  eta: 0:37:28  iter: 16999  total_loss: 0.1534  loss_cls: 0.02732  loss_box_reg: 0.09091  loss_rpn_cls: 0.002165  loss_rpn_loc: 0.01247  contrastive_loss: 0.01734  time: 0.7574  data_time: 0.0253  lr: 0.0001  max_mem: 14438M
[11/18 19:00:33 d2.utils.events]:  eta: 0:37:14  iter: 17019  total_loss: 0.1939  loss_cls: 0.0241  loss_box_reg: 0.08705  loss_rpn_cls: 0.001593  loss_rpn_loc: 0.01418  contrastive_loss: 0.06542  time: 0.7575  data_time: 0.0245  lr: 0.0001  max_mem: 14438M
[11/18 19:00:48 d2.utils.events]:  eta: 0:36:59  iter: 17039  total_loss: 0.1761  loss_cls: 0.02315  loss_box_reg: 0.08067  loss_rpn_cls: 0.001378  loss_rpn_loc: 0.009893  contrastive_loss: 0.05883  time: 0.7575  data_time: 0.0252  lr: 0.0001  max_mem: 14438M
[11/18 19:01:03 d2.utils.events]:  eta: 0:36:42  iter: 17059  total_loss: 0.1632  loss_cls: 0.02421  loss_box_reg: 0.07917  loss_rpn_cls: 0.001792  loss_rpn_loc: 0.009693  contrastive_loss: 0.04904  time: 0.7575  data_time: 0.0239  lr: 0.0001  max_mem: 14438M
[11/18 19:01:19 d2.utils.events]:  eta: 0:36:29  iter: 17079  total_loss: 0.1618  loss_cls: 0.02437  loss_box_reg: 0.08605  loss_rpn_cls: 0.001727  loss_rpn_loc: 0.01086  contrastive_loss: 0.04205  time: 0.7575  data_time: 0.0245  lr: 0.0001  max_mem: 14438M
[11/18 19:01:34 d2.utils.events]:  eta: 0:36:14  iter: 17099  total_loss: 0.1402  loss_cls: 0.02105  loss_box_reg: 0.07178  loss_rpn_cls: 0.001641  loss_rpn_loc: 0.009224  contrastive_loss: 0.03813  time: 0.7575  data_time: 0.0249  lr: 0.0001  max_mem: 14438M
[11/18 19:01:49 d2.utils.events]:  eta: 0:35:59  iter: 17119  total_loss: 0.1632  loss_cls: 0.02612  loss_box_reg: 0.08768  loss_rpn_cls: 0.001992  loss_rpn_loc: 0.01112  contrastive_loss: 0.03368  time: 0.7575  data_time: 0.0256  lr: 0.0001  max_mem: 14438M
[11/18 19:02:04 d2.utils.events]:  eta: 0:35:46  iter: 17139  total_loss: 0.1754  loss_cls: 0.03001  loss_box_reg: 0.1001  loss_rpn_cls: 0.001953  loss_rpn_loc: 0.01264  contrastive_loss: 0.03107  time: 0.7575  data_time: 0.0254  lr: 0.0001  max_mem: 14438M
[11/18 19:02:20 d2.utils.events]:  eta: 0:35:32  iter: 17159  total_loss: 0.162  loss_cls: 0.02715  loss_box_reg: 0.09035  loss_rpn_cls: 0.001343  loss_rpn_loc: 0.01263  contrastive_loss: 0.02873  time: 0.7575  data_time: 0.0281  lr: 0.0001  max_mem: 14438M
[11/18 19:02:35 d2.utils.events]:  eta: 0:35:17  iter: 17179  total_loss: 0.1579  loss_cls: 0.02512  loss_box_reg: 0.08434  loss_rpn_cls: 0.002493  loss_rpn_loc: 0.01108  contrastive_loss: 0.02788  time: 0.7575  data_time: 0.0239  lr: 0.0001  max_mem: 14438M
[11/18 19:02:50 d2.utils.events]:  eta: 0:35:01  iter: 17199  total_loss: 0.1723  loss_cls: 0.02905  loss_box_reg: 0.09551  loss_rpn_cls: 0.001812  loss_rpn_loc: 0.01267  contrastive_loss: 0.02766  time: 0.7575  data_time: 0.0261  lr: 0.0001  max_mem: 14438M
[11/18 19:03:05 d2.utils.events]:  eta: 0:34:46  iter: 17219  total_loss: 0.1467  loss_cls: 0.02416  loss_box_reg: 0.08243  loss_rpn_cls: 0.001458  loss_rpn_loc: 0.01084  contrastive_loss: 0.02727  time: 0.7575  data_time: 0.0247  lr: 0.0001  max_mem: 14438M
[11/18 19:03:19 d2.utils.events]:  eta: 0:34:31  iter: 17239  total_loss: 0.1504  loss_cls: 0.02396  loss_box_reg: 0.0827  loss_rpn_cls: 0.002261  loss_rpn_loc: 0.01346  contrastive_loss: 0.02622  time: 0.7575  data_time: 0.0242  lr: 0.0001  max_mem: 14438M
[11/18 19:03:34 d2.utils.events]:  eta: 0:34:16  iter: 17259  total_loss: 0.1503  loss_cls: 0.02561  loss_box_reg: 0.0878  loss_rpn_cls: 0.001358  loss_rpn_loc: 0.0116  contrastive_loss: 0.02563  time: 0.7575  data_time: 0.0227  lr: 0.0001  max_mem: 14438M
[11/18 19:03:50 d2.utils.events]:  eta: 0:34:03  iter: 17279  total_loss: 0.1717  loss_cls: 0.02704  loss_box_reg: 0.09899  loss_rpn_cls: 0.002659  loss_rpn_loc: 0.01533  contrastive_loss: 0.02481  time: 0.7575  data_time: 0.0257  lr: 0.0001  max_mem: 14438M
[11/18 19:04:06 d2.utils.events]:  eta: 0:33:50  iter: 17299  total_loss: 0.1668  loss_cls: 0.02787  loss_box_reg: 0.09103  loss_rpn_cls: 0.002269  loss_rpn_loc: 0.01534  contrastive_loss: 0.02405  time: 0.7576  data_time: 0.0275  lr: 0.0001  max_mem: 14438M
[11/18 19:04:22 d2.utils.events]:  eta: 0:33:38  iter: 17319  total_loss: 0.1517  loss_cls: 0.02535  loss_box_reg: 0.08915  loss_rpn_cls: 0.0023  loss_rpn_loc: 0.01032  contrastive_loss: 0.02218  time: 0.7576  data_time: 0.0270  lr: 0.0001  max_mem: 14438M
[11/18 19:04:37 d2.utils.events]:  eta: 0:33:23  iter: 17339  total_loss: 0.1564  loss_cls: 0.02586  loss_box_reg: 0.09232  loss_rpn_cls: 0.00176  loss_rpn_loc: 0.01155  contrastive_loss: 0.02338  time: 0.7576  data_time: 0.0279  lr: 0.0001  max_mem: 14438M
[11/18 19:04:53 d2.utils.events]:  eta: 0:33:09  iter: 17359  total_loss: 0.1365  loss_cls: 0.0208  loss_box_reg: 0.07918  loss_rpn_cls: 0.001849  loss_rpn_loc: 0.01092  contrastive_loss: 0.0213  time: 0.7576  data_time: 0.0265  lr: 0.0001  max_mem: 14438M
[11/18 19:05:09 d2.utils.events]:  eta: 0:32:56  iter: 17379  total_loss: 0.1451  loss_cls: 0.02259  loss_box_reg: 0.08743  loss_rpn_cls: 0.001716  loss_rpn_loc: 0.009563  contrastive_loss: 0.02283  time: 0.7577  data_time: 0.0256  lr: 0.0001  max_mem: 14438M
[11/18 19:05:25 d2.utils.events]:  eta: 0:32:43  iter: 17399  total_loss: 0.1547  loss_cls: 0.02568  loss_box_reg: 0.08823  loss_rpn_cls: 0.001946  loss_rpn_loc: 0.0134  contrastive_loss: 0.02107  time: 0.7577  data_time: 0.0253  lr: 0.0001  max_mem: 14438M
[11/18 19:05:41 d2.utils.events]:  eta: 0:32:28  iter: 17419  total_loss: 0.1392  loss_cls: 0.02236  loss_box_reg: 0.08038  loss_rpn_cls: 0.001697  loss_rpn_loc: 0.0107  contrastive_loss: 0.02166  time: 0.7578  data_time: 0.0283  lr: 0.0001  max_mem: 14438M
[11/18 19:05:56 d2.utils.events]:  eta: 0:32:13  iter: 17439  total_loss: 0.1531  loss_cls: 0.02549  loss_box_reg: 0.08895  loss_rpn_cls: 0.002334  loss_rpn_loc: 0.01167  contrastive_loss: 0.02079  time: 0.7578  data_time: 0.0262  lr: 0.0001  max_mem: 14438M
[11/18 19:06:13 d2.utils.events]:  eta: 0:32:00  iter: 17459  total_loss: 0.1505  loss_cls: 0.0254  loss_box_reg: 0.08989  loss_rpn_cls: 0.001467  loss_rpn_loc: 0.01234  contrastive_loss: 0.02099  time: 0.7579  data_time: 0.0282  lr: 0.0001  max_mem: 14438M
[11/18 19:06:28 d2.utils.events]:  eta: 0:31:45  iter: 17479  total_loss: 0.1288  loss_cls: 0.02278  loss_box_reg: 0.07349  loss_rpn_cls: 0.001359  loss_rpn_loc: 0.01011  contrastive_loss: 0.02114  time: 0.7579  data_time: 0.0253  lr: 0.0001  max_mem: 14438M
[11/18 19:06:44 d2.utils.events]:  eta: 0:31:31  iter: 17499  total_loss: 0.1405  loss_cls: 0.02515  loss_box_reg: 0.08104  loss_rpn_cls: 0.002266  loss_rpn_loc: 0.01343  contrastive_loss: 0.01952  time: 0.7579  data_time: 0.0272  lr: 0.0001  max_mem: 14438M
[11/18 19:07:00 d2.utils.events]:  eta: 0:31:15  iter: 17519  total_loss: 0.1714  loss_cls: 0.02879  loss_box_reg: 0.1035  loss_rpn_cls: 0.001901  loss_rpn_loc: 0.01341  contrastive_loss: 0.01923  time: 0.7580  data_time: 0.0270  lr: 0.0001  max_mem: 14438M
[11/18 19:07:16 d2.utils.events]:  eta: 0:30:59  iter: 17539  total_loss: 0.1408  loss_cls: 0.02353  loss_box_reg: 0.07876  loss_rpn_cls: 0.001909  loss_rpn_loc: 0.01262  contrastive_loss: 0.01916  time: 0.7580  data_time: 0.0268  lr: 0.0001  max_mem: 14438M
[11/18 19:07:31 d2.utils.events]:  eta: 0:30:46  iter: 17559  total_loss: 0.147  loss_cls: 0.02616  loss_box_reg: 0.08876  loss_rpn_cls: 0.002429  loss_rpn_loc: 0.01215  contrastive_loss: 0.0182  time: 0.7580  data_time: 0.0241  lr: 0.0001  max_mem: 14438M
[11/18 19:07:46 d2.utils.events]:  eta: 0:30:31  iter: 17579  total_loss: 0.1447  loss_cls: 0.02397  loss_box_reg: 0.08493  loss_rpn_cls: 0.0018  loss_rpn_loc: 0.01036  contrastive_loss: 0.01963  time: 0.7580  data_time: 0.0259  lr: 0.0001  max_mem: 14438M
[11/18 19:08:02 d2.utils.events]:  eta: 0:30:14  iter: 17599  total_loss: 0.1574  loss_cls: 0.02725  loss_box_reg: 0.09437  loss_rpn_cls: 0.002153  loss_rpn_loc: 0.0121  contrastive_loss: 0.01885  time: 0.7580  data_time: 0.0251  lr: 0.0001  max_mem: 14438M
[11/18 19:08:17 d2.utils.events]:  eta: 0:29:59  iter: 17619  total_loss: 0.1426  loss_cls: 0.02495  loss_box_reg: 0.08361  loss_rpn_cls: 0.002512  loss_rpn_loc: 0.01125  contrastive_loss: 0.01884  time: 0.7581  data_time: 0.0253  lr: 0.0001  max_mem: 14438M
[11/18 19:08:33 d2.utils.events]:  eta: 0:29:45  iter: 17639  total_loss: 0.1542  loss_cls: 0.02729  loss_box_reg: 0.0933  loss_rpn_cls: 0.00244  loss_rpn_loc: 0.01052  contrastive_loss: 0.01784  time: 0.7581  data_time: 0.0236  lr: 0.0001  max_mem: 14438M
[11/18 19:08:48 d2.utils.events]:  eta: 0:29:29  iter: 17659  total_loss: 0.1398  loss_cls: 0.02426  loss_box_reg: 0.08652  loss_rpn_cls: 0.002192  loss_rpn_loc: 0.008923  contrastive_loss: 0.01838  time: 0.7580  data_time: 0.0260  lr: 0.0001  max_mem: 14438M
[11/18 19:09:02 d2.utils.events]:  eta: 0:29:12  iter: 17679  total_loss: 0.1397  loss_cls: 0.02351  loss_box_reg: 0.08634  loss_rpn_cls: 0.002068  loss_rpn_loc: 0.0108  contrastive_loss: 0.01747  time: 0.7580  data_time: 0.0229  lr: 0.0001  max_mem: 14438M
[11/18 19:09:17 d2.utils.events]:  eta: 0:28:58  iter: 17699  total_loss: 0.1581  loss_cls: 0.02666  loss_box_reg: 0.09615  loss_rpn_cls: 0.002271  loss_rpn_loc: 0.01085  contrastive_loss: 0.01797  time: 0.7580  data_time: 0.0242  lr: 0.0001  max_mem: 14438M
[11/18 19:09:32 d2.utils.events]:  eta: 0:28:42  iter: 17719  total_loss: 0.1565  loss_cls: 0.02778  loss_box_reg: 0.09381  loss_rpn_cls: 0.001928  loss_rpn_loc: 0.01354  contrastive_loss: 0.01744  time: 0.7580  data_time: 0.0238  lr: 0.0001  max_mem: 14438M
[11/18 19:09:48 d2.utils.events]:  eta: 0:28:26  iter: 17739  total_loss: 0.1463  loss_cls: 0.02439  loss_box_reg: 0.08911  loss_rpn_cls: 0.002118  loss_rpn_loc: 0.01135  contrastive_loss: 0.01591  time: 0.7580  data_time: 0.0238  lr: 0.0001  max_mem: 14438M
[11/18 19:10:03 d2.utils.events]:  eta: 0:28:11  iter: 17759  total_loss: 0.1305  loss_cls: 0.02214  loss_box_reg: 0.07415  loss_rpn_cls: 0.001746  loss_rpn_loc: 0.008652  contrastive_loss: 0.01713  time: 0.7580  data_time: 0.0239  lr: 0.0001  max_mem: 14438M
[11/18 19:10:18 d2.utils.events]:  eta: 0:27:56  iter: 17779  total_loss: 0.1466  loss_cls: 0.02492  loss_box_reg: 0.09114  loss_rpn_cls: 0.002023  loss_rpn_loc: 0.01327  contrastive_loss: 0.01658  time: 0.7580  data_time: 0.0242  lr: 0.0001  max_mem: 14438M
[11/18 19:10:34 d2.utils.events]:  eta: 0:27:41  iter: 17799  total_loss: 0.157  loss_cls: 0.02818  loss_box_reg: 0.09642  loss_rpn_cls: 0.002272  loss_rpn_loc: 0.01232  contrastive_loss: 0.01644  time: 0.7581  data_time: 0.0268  lr: 0.0001  max_mem: 14438M
[11/18 19:10:49 d2.utils.events]:  eta: 0:27:27  iter: 17819  total_loss: 0.1417  loss_cls: 0.02406  loss_box_reg: 0.08439  loss_rpn_cls: 0.00206  loss_rpn_loc: 0.01131  contrastive_loss: 0.01685  time: 0.7581  data_time: 0.0258  lr: 0.0001  max_mem: 14438M
[11/18 19:11:05 d2.utils.events]:  eta: 0:27:11  iter: 17839  total_loss: 0.1517  loss_cls: 0.02517  loss_box_reg: 0.09268  loss_rpn_cls: 0.002135  loss_rpn_loc: 0.01315  contrastive_loss: 0.01705  time: 0.7581  data_time: 0.0260  lr: 0.0001  max_mem: 14438M
[11/18 19:11:20 d2.utils.events]:  eta: 0:26:56  iter: 17859  total_loss: 0.1415  loss_cls: 0.02492  loss_box_reg: 0.08462  loss_rpn_cls: 0.001994  loss_rpn_loc: 0.01217  contrastive_loss: 0.01518  time: 0.7581  data_time: 0.0248  lr: 0.0001  max_mem: 14438M
[11/18 19:11:35 d2.utils.events]:  eta: 0:26:41  iter: 17879  total_loss: 0.1257  loss_cls: 0.01901  loss_box_reg: 0.07396  loss_rpn_cls: 0.001507  loss_rpn_loc: 0.01132  contrastive_loss: 0.01608  time: 0.7581  data_time: 0.0258  lr: 0.0001  max_mem: 14438M
[11/18 19:11:50 d2.utils.events]:  eta: 0:26:26  iter: 17899  total_loss: 0.1381  loss_cls: 0.02437  loss_box_reg: 0.08566  loss_rpn_cls: 0.001748  loss_rpn_loc: 0.01224  contrastive_loss: 0.01628  time: 0.7581  data_time: 0.0233  lr: 0.0001  max_mem: 14438M
[11/18 19:12:05 d2.utils.events]:  eta: 0:26:10  iter: 17919  total_loss: 0.1284  loss_cls: 0.02372  loss_box_reg: 0.07639  loss_rpn_cls: 0.001327  loss_rpn_loc: 0.009673  contrastive_loss: 0.01537  time: 0.7581  data_time: 0.0281  lr: 0.0001  max_mem: 14438M
[11/18 19:12:20 d2.utils.events]:  eta: 0:25:57  iter: 17939  total_loss: 0.1514  loss_cls: 0.02632  loss_box_reg: 0.08956  loss_rpn_cls: 0.001861  loss_rpn_loc: 0.0125  contrastive_loss: 0.01579  time: 0.7581  data_time: 0.0309  lr: 0.0001  max_mem: 14438M
[11/18 19:12:35 d2.utils.events]:  eta: 0:25:41  iter: 17959  total_loss: 0.1397  loss_cls: 0.02483  loss_box_reg: 0.08331  loss_rpn_cls: 0.001796  loss_rpn_loc: 0.01066  contrastive_loss: 0.01486  time: 0.7580  data_time: 0.0251  lr: 0.0001  max_mem: 14438M
[11/18 19:12:52 d2.utils.events]:  eta: 0:25:25  iter: 17979  total_loss: 0.1429  loss_cls: 0.02668  loss_box_reg: 0.08612  loss_rpn_cls: 0.001796  loss_rpn_loc: 0.009816  contrastive_loss: 0.01543  time: 0.7581  data_time: 0.0262  lr: 0.0001  max_mem: 14438M
